label,Specialization,text
allergy,Allergy and Immunology,"I have a stomach ache, feel like throwing up and have diarrhea. My throat is big and it's hard for me to breathe. At night, I sometimes have chest pain and feel like throwing up."
allergy,Allergy and Immunology,My skin is itching and red. Sometimes this causes skin to peel off in small pieces. My face and lips swell up and it's very uncomfortable. Sometimes my eyes get watery and I get headaches when I have bad puffing.
allergy,Allergy and Immunology,"I often times sneeze and my nose runs a lot. I have itchy and watery eyes, and I cough a lot. I have a constant headache."
allergy,Allergy and Immunology,"I sometimes sneeze a lot and my throat hurts. Sometimes my lips and the skin around my eyes get swollen. When I start sneezing, I can't stop."
allergy,Allergy and Immunology,"I have difficulty breathing and feel out of breath. I have a cough that won't go away, my eyes are itchy, and my face and body are swollen."
allergy,Allergy and Immunology,My nose is blocked and I'm having trouble breathing through it. Sometimes my chest feels tight and uncomfortable at night. I can't taste or smell anymore.
allergy,Allergy and Immunology,"I have signs of asthma, like wheezing and trouble breathing. I often get headaches and feel hot with a fever. I'm always tired."
allergy,Allergy and Immunology,"I always feel very tired, my mouth tastes bad, and my throat hurts a lot. I also have pain in my muscles and feel hot. Sometimes my whole body gets cramps."
allergy,Allergy and Immunology,"I don't feel like eating, and it's hard for me to swallow. I have a stuffy nose and my throat hurts."
allergy,Allergy and Immunology,I always feel tired and have a tickle in my throat. My skin has become dry. Sometimes my eyes get puffy.
allergy,Allergy and Immunology,"I feel sick, like I might throw up, and dizzy. My throat is swollen and I'm having trouble breathing. Sometimes at night, I feel like my chest hurts and I feel sick to my stomach."
allergy,Allergy and Immunology,My skin feels itchy and looks red. These can sometimes shed tiny pieces. My cheeks and lips get big and it's really bothering. Sometimes I get headaches and watery eyes from allergies.
allergy,Allergy and Immunology,I often sneeze and my nose is running. I cough a lot and my eyes hurt and are watery. I have a constant headache.
allergy,Allergy and Immunology,My throat hurts and I keep sneezing a lot. Sometimes my eyes and lips get puffy. I can't stop sneezing when I start.
allergy,Allergy and Immunology,"I have trouble breathing and often feel short of breath. My face and body are puffy, my eyes are itchy, and I have a dry cough that won't go away."
allergy,Allergy and Immunology,"I have a stuffy nose and can't breathe well through my nose. Sometimes at night, my chest feels tight and hurts. Also, I can no longer taste or smell anything."
allergy,Allergy and Immunology,"I have trouble breathing and make a wheezing sound, which are signs of asthma. I often get fevers and headaches. I always feel tired."
allergy,Allergy and Immunology,"I am always tired, my mouth tastes yucky, and my throat itches a lot. My muscles feel hot and painful. My whole body gets tight and painful sometimes."
allergy,Allergy and Immunology,I have been having trouble eating and swallowing. I have a hurting throat and my nose is running.
allergy,Allergy and Immunology,I always feel very tired and have a small tickling feeling in my throat. My skin feels dry now too. Sometimes my eyes get swollen.
allergy,Allergy and Immunology,"I feel like I'm spinning, sick to my stomach, and my body feels unsteady. I'm having a hard time breathing because my throat is puffy. Sometimes at night, my chest hurts and I feel sick."
allergy,Allergy and Immunology,"My skin is red, sore and swollen. Sometimes, they can break into small pieces. My mouth and face get bigger, and it feels really bad. I get headaches and my eyes get watery sometimes because of all the puffing."
allergy,Allergy and Immunology,"I have a runny nose and I sneeze often. My eyes are watery and sore, and I cough constantly. I have a constant headache."
allergy,Allergy and Immunology,"I do a lot of sneezing and my throat hurts. Sometimes my lips and the skin around my eyes will swell up. When I start, I cannot stop sneezing."
allergy,Allergy and Immunology,"I have trouble breathing and get tired easily. My eyes hurt, I have a dry cough, and my face and body are swollen."
allergy,Allergy and Immunology,"My nose is blocked and I have trouble breathing through it. Sometimes at night, I feel stiff and have discomfort in my chest. I can't smell or taste anymore."
allergy,Allergy and Immunology,"I have trouble breathing and make wheezing sounds, which are signs of asthma. I often get headaches and have a fever. I'm always tired."
allergy,Allergy and Immunology,"I always feel tired, my mouth tastes bad, and my throat is itchy. My muscles are also hot and hurt. Sometimes my whole body can get cramped."
allergy,Allergy and Immunology,I haven't been feeling hungry and it's hard for me to swallow. I have a runny nose and a sore throat.
